patcnty1,dsch_yr,mdc,mdc_desc,Discharges,AnnotationCode,AnnotationDesc
Sacramento,2016,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",12810,,
Sacramento,2016,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",3327,,
Sacramento,2016,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4530,,
Sacramento,2016,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",5322,,
Sacramento,2016,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",418,,
Sacramento,2016,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1437,,
Sacramento,2016,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",21112,,
Sacramento,2016,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,19983,,
Sacramento,2016,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",1451,,
Sacramento,2016,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1286,,
Sacramento,2016,18,INFECTIOUS & PARASITIC DISEASES,12648,,
Sacramento,2016,19,MENTAL DISEASES & DISORDERS,11376,,
Sacramento,2016,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1095,,
Sacramento,2016,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",2201,,
Sacramento,2016,22,BURNS,121,,
Sacramento,2016,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1571,,
Sacramento,2016,24,MULTIPLE SIGNFICANT TRAUMA,506,,
Sacramento,2016,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,192,,
Sacramento,2017,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8650,,
Sacramento,2017,2,"EYE, DISEASES & DISORDERS",174,,
Sacramento,2017,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1216,,
Sacramento,2017,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",11217,,
Sacramento,2017,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",17225,,
Sacramento,2017,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",10884,,
Sacramento,2017,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4260,,
Sacramento,2017,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",12325,,
Sacramento,2017,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",3073,,
Sacramento,2017,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4807,,
Sacramento,2017,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",5307,,
Sacramento,2017,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",444,,
Sacramento,2017,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1243,,
Sacramento,2017,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",20635,,
Sacramento,2017,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,19530,,
Sacramento,2017,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",1491,,
Sacramento,2017,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1291,,
Sacramento,2017,18,INFECTIOUS & PARASITIC DISEASES,13518,,
Sacramento,2017,19,MENTAL DISEASES & DISORDERS,10250,,
Sacramento,2017,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1020,,
Sacramento,2017,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",2056,,
Sacramento,2017,22,BURNS,156,,
Sacramento,2017,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,1238,,
Sacramento,2017,24,MULTIPLE SIGNFICANT TRAUMA,531,,
Sacramento,2017,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,170,,
Sacramento,2018,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8761,,
Sacramento,2018,2,"EYE, DISEASES & DISORDERS",154,,
Sacramento,2018,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1141,,
Sacramento,2018,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",10521,,
Sacramento,2018,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",16836,,
Sacramento,2018,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",10508,,
Sacramento,2018,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4185,,
Sacramento,2018,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",11673,,
Sacramento,2018,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2637,,
Sacramento,2018,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4941,,
Sacramento,2018,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",5225,,
Sacramento,2018,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",275,,
Sacramento,2018,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1099,,
Sacramento,2018,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",20537,,
Sacramento,2018,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,19467,,
Sacramento,2018,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1388,,
Sacramento,2018,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1170,,
Sacramento,2018,18,INFECTIOUS & PARASITIC DISEASES,14214,,
Sacramento,2018,19,MENTAL DISEASES & DISORDERS,9562,,
Sacramento,2018,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1090,,
Sacramento,2018,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",2008,,
Sacramento,2018,22,BURNS,151,,
Sacramento,2018,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,781,,
Sacramento,2018,24,MULTIPLE SIGNFICANT TRAUMA,509,,
Sacramento,2018,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,125,,
Sacramento,2019,0,PRE-MDC,504,,
Sacramento,2019,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8518,,
Sacramento,2019,2,"EYE, DISEASES & DISORDERS",130,,
Sacramento,2019,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",995,,
Sacramento,2019,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",10191,,
Sacramento,2019,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",16727,,
Sacramento,2019,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",10144,,
Sacramento,2019,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3953,,
Sacramento,2019,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",11195,,
Sacramento,2019,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2415,,
Sacramento,2019,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4653,,
Sacramento,2019,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",5140,,
Sacramento,2019,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",277,,
Sacramento,2019,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",1008,,
Sacramento,2019,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",20139,,
Sacramento,2019,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,19397,,
Sacramento,2019,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1403,,
Sacramento,2019,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1187,,
Sacramento,2019,18,INFECTIOUS & PARASITIC DISEASES,14204,,
Sacramento,2019,19,MENTAL DISEASES & DISORDERS,9099,,
Sacramento,2019,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1150,,
Sacramento,2019,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1905,,
Sacramento,2019,22,BURNS,128,,
Sacramento,2019,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,747,,
Sacramento,2019,24,MULTIPLE SIGNFICANT TRAUMA,524,,
Sacramento,2019,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,129,,
Sacramento,2020,0,PRE-MDC,573,,
Sacramento,2020,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",7801,,
Sacramento,2020,2,"EYE, DISEASES & DISORDERS",121,,
Sacramento,2020,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",703,,
Sacramento,2020,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",10520,,
Sacramento,2020,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",14517,,
Sacramento,2020,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",8909,,
Sacramento,2020,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",3703,,
Sacramento,2020,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",9124,,
Sacramento,2020,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",1996,,
Sacramento,2020,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4239,,
Sacramento,2020,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",4595,,
Sacramento,2020,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",193,,
Sacramento,2020,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",859,,
Sacramento,2020,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",18722,,
Sacramento,2020,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,18189,,
Sacramento,2020,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1213,,
Sacramento,2020,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1238,,
Sacramento,2020,18,INFECTIOUS & PARASITIC DISEASES,14488,,
Sacramento,2020,19,MENTAL DISEASES & DISORDERS,8376,,
Sacramento,2020,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1216,,
Sacramento,2020,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1652,,
Sacramento,2020,22,BURNS,128,,
Sacramento,2020,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,803,,
Sacramento,2020,24,MULTIPLE SIGNFICANT TRAUMA,575,,
Sacramento,2020,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,113,,
Sacramento,2021,0,PRE-MDC,1,,
Sacramento,2021,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8184,,
Sacramento,2021,2,"EYE, DISEASES & DISORDERS",161,,
Sacramento,2021,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",788,,
Sacramento,2021,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",12121,,
Sacramento,2021,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",16312,,
Sacramento,2021,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",9613,,
Sacramento,2021,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4191,,
Sacramento,2021,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",9092,,
Sacramento,2021,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2235,,
Sacramento,2021,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4608,,
Sacramento,2021,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",5287,,
Sacramento,2021,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",205,,
Sacramento,2021,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",893,,
Sacramento,2021,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",19432,,
Sacramento,2021,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,18511,,
Sacramento,2021,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1289,,
Sacramento,2021,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1311,,
Sacramento,2021,18,INFECTIOUS & PARASITIC DISEASES,15137,,
Sacramento,2021,19,MENTAL DISEASES & DISORDERS,8499,,
Sacramento,2021,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1405,,
Sacramento,2021,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1709,,
Sacramento,2021,22,BURNS,152,,
Sacramento,2021,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,829,,
Sacramento,2021,24,MULTIPLE SIGNFICANT TRAUMA,601,,
Sacramento,2021,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,148,,
Sacramento,2022,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",8651,,
Sacramento,2022,2,"EYE, DISEASES & DISORDERS",170,,
Sacramento,2022,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",898,,
Sacramento,2022,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",12286,,
Sacramento,2022,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",16535,,
Sacramento,2022,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",9818,,
Sacramento,2022,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4191,,
Sacramento,2022,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",8741,,
Sacramento,2022,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2280,,
Sacramento,2022,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",4939,,
Sacramento,2022,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",5618,,
Sacramento,2022,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",208,,
Sacramento,2022,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",754,,
Sacramento,2022,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",19355,,
Sacramento,2022,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,18426,,
Sacramento,2022,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1362,,
Sacramento,2022,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1374,,
Sacramento,2022,18,INFECTIOUS & PARASITIC DISEASES,14185,,
Sacramento,2022,19,MENTAL DISEASES & DISORDERS,8424,,
Sacramento,2022,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1396,,
Sacramento,2022,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1624,,
Sacramento,2022,22,BURNS,123,,
Sacramento,2022,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,622,,
Sacramento,2022,24,MULTIPLE SIGNFICANT TRAUMA,546,,
Sacramento,2022,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,146,,
Sacramento,2023,0,PRE-MDC,2,,
Sacramento,2023,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",9418,,
Sacramento,2023,2,"EYE, DISEASES & DISORDERS",199,,
Sacramento,2023,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",1129,,
Sacramento,2023,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",11574,,
Sacramento,2023,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",18994,,
Sacramento,2023,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",10742,,
Sacramento,2023,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",4412,,
Sacramento,2023,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",9468,,
Sacramento,2023,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",2850,,
Sacramento,2023,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",5359,,
Sacramento,2023,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",6337,,
Sacramento,2023,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",202,,
Sacramento,2023,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",781,,
Sacramento,2023,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",18714,,
Sacramento,2023,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,17618,,
Sacramento,2023,16,"BLOOD, BLOOD FORMING ORGANS,IMMUNOLOGICAL, DISEASES & DISORDERS",1443,,
Sacramento,2023,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,1244,,
Sacramento,2023,18,INFECTIOUS & PARASITIC DISEASES,15837,,
Sacramento,2023,19,MENTAL DISEASES & DISORDERS,9543,,
Sacramento,2023,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,1642,,
Sacramento,2023,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",1898,,
Sacramento,2023,22,BURNS,208,,
Sacramento,2023,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,710,,
Sacramento,2023,24,MULTIPLE SIGNFICANT TRAUMA,585,,
Sacramento,2023,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,169,,
San Benito,2012,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",231,,
San Benito,2012,2,"EYE, DISEASES & DISORDERS",14,,
San Benito,2012,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",49,,
San Benito,2012,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",403,,
San Benito,2012,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",518,,
San Benito,2012,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",466,,
San Benito,2012,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",197,,
San Benito,2012,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",456,,
San Benito,2012,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",137,,
San Benito,2012,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",197,,
San Benito,2012,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",155,,
San Benito,2012,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",13,,
San Benito,2012,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",113,,
San Benito,2012,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",747,,
San Benito,2012,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,712,,
San Benito,2012,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",45,,
San Benito,2012,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,48,,
San Benito,2012,18,INFECTIOUS & PARASITIC DISEASES,180,,
San Benito,2012,19,MENTAL DISEASES & DISORDERS,100,,
San Benito,2012,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,27,,
San Benito,2012,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",59,,
San Benito,2012,22,BURNS,2,,
San Benito,2012,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,297,,
San Benito,2012,24,MULTIPLE SIGNFICANT TRAUMA,16,,
San Benito,2012,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
San Benito,2013,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",219,,
San Benito,2013,2,"EYE, DISEASES & DISORDERS",10,,
San Benito,2013,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",52,,
San Benito,2013,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",403,,
San Benito,2013,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",500,,
San Benito,2013,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",515,,
San Benito,2013,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",194,,
San Benito,2013,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",482,,
San Benito,2013,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",123,,
San Benito,2013,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",216,,
San Benito,2013,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",164,,
San Benito,2013,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",11,,
San Benito,2013,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",106,,
San Benito,2013,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",781,,
San Benito,2013,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,768,,
San Benito,2013,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",35,,
San Benito,2013,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,44,,
San Benito,2013,18,INFECTIOUS & PARASITIC DISEASES,240,,
San Benito,2013,19,MENTAL DISEASES & DISORDERS,106,,
San Benito,2013,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,19,,
San Benito,2013,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",62,,
San Benito,2013,22,BURNS,5,,
San Benito,2013,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,266,,
San Benito,2013,24,MULTIPLE SIGNFICANT TRAUMA,15,,
San Benito,2013,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,1,,
San Benito,2014,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",273,,
San Benito,2014,2,"EYE, DISEASES & DISORDERS",5,,
San Benito,2014,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",47,,
San Benito,2014,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",348,,
San Benito,2014,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",556,,
San Benito,2014,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",451,,
San Benito,2014,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",165,,
San Benito,2014,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",520,,
San Benito,2014,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",104,,
San Benito,2014,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",176,,
San Benito,2014,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",144,,
San Benito,2014,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",14,,
San Benito,2014,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",64,,
San Benito,2014,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",745,,
San Benito,2014,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,715,,
San Benito,2014,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",39,,
San Benito,2014,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,38,,
San Benito,2014,18,INFECTIOUS & PARASITIC DISEASES,253,,
San Benito,2014,19,MENTAL DISEASES & DISORDERS,126,,
San Benito,2014,20,ALCOHOL-DRUG USE AND ALCOHOL-DRUG INDUCED ORGANIC MENTAL DISEASES,20,,
San Benito,2014,21,"INJURIES, POISONINGS, AND TOXIC EFFECTS OF DRUGS",70,,
San Benito,2014,22,BURNS,3,,
San Benito,2014,23,FACTORS ON HEALTH STATUS & OTHER CONTACTS WITH HEALTH SERVICES,249,,
San Benito,2014,24,MULTIPLE SIGNFICANT TRAUMA,10,,
San Benito,2014,25,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,3,,
San Benito,2015,0,UNGROUPABLE,1,,
San Benito,2015,1,"NERVOUS SYSTEM, DISEASES & DISORDERS",273,,
San Benito,2015,2,"EYE, DISEASES & DISORDERS",5,,
San Benito,2015,3,"EAR, NOSE, MOUTH, & THROAT, DISEASES & DISORDERS",47,,
San Benito,2015,4,"RESPIRATORY SYSTEM, DISEASES & DISORDERS",351,,
San Benito,2015,5,"CIRCULATORY SYSTEM, DISEASES & DISORDERS",528,,
San Benito,2015,6,"DIGESTIVE SYSTEM, DISEASES & DISORDERS",423,,
San Benito,2015,7,"HEPATOBILIARY SYSTEM & PANCREAS, DISEASES & DISORDERS",182,,
San Benito,2015,8,"MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE, DISEASES & DISORDERS",542,,
San Benito,2015,9,"SKIN, SUBCUTANEOUS TISSUE & BREAST, DISEASES & DISORDERS",122,,
San Benito,2015,10,"ENDOCRINE, NUTRITIONAL, AND METABOLIC, DISEASES & DISORDERS",188,,
San Benito,2015,11,"KIDNEY AND URINARY TRACT, DISEASES & DISORDERS",151,,
San Benito,2015,12,"MALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",17,,
San Benito,2015,13,"FEMALE REPRODUCTIVE SYSTEM, DISEASES & DISORDERS",82,,
San Benito,2015,14,"PREGNANCY, CHILDBIRTH, & THE PUERPERIUM",755,,
San Benito,2015,15,NEWBORNS AND NEONATE CONDITIONS BEGAN IN PERINATAL PERIOD,761,,
San Benito,2015,16,"BLOOD, BLOOD FORMING ORGANS, IMMUNOLOGICAL, DISEASES & DISORDERS",37,,
San Benito,2015,17,MYELOPROLIFERATIVE DISEASES & POORLY DIFFERENTIATED NEOPLASMS,34,,
San Benito,2015,18,INFECTIOUS & PARASITIC DISEASES,297,,
San Benito,2015,19,MENTAL DISEASES & DISORDERS,102,,
