patcnty1,dsch_yr,disp1,Discharges
Placer,2021,Prison/Jail,49
Placer,2021,Psychiatric_Care,84
Placer,2021,Rehab,366
Placer,2021,Residential Care facility,254
Placer,2021,Routine (Home),22333
Placer,2021,Skilled Nursing/Intermediate Care (SN/IC),2638
Placer,2022,Acute Care,763
Placer,2022,Childrens_or_Cancer,4
Placer,2022,Critical Access Hospital,5
Placer,2022,Died,816
Placer,2022,Home Health Service,5764
Placer,2022,Hospice_Care,883
Placer,2022,Left Against Medical Advice,389
Placer,2022,Not_Defined_Elsewhere,14
Placer,2022,Prison/Jail,30
Placer,2022,Psychiatric_Care,84
Placer,2022,Rehab,390
Placer,2022,Residential Care facility,220
Placer,2022,Routine (Home),22472
Placer,2022,Skilled Nursing/Intermediate Care (SN/IC),2782
Placer,2023,Acute Care,909
Placer,2023,Critical Access Hospital,8
Placer,2023,Died,753
Placer,2023,Home Health Service,5639
Placer,2023,Hospice_Care,844
Placer,2023,Left Against Medical Advice,520
Placer,2023,Not_Defined_Elsewhere,30
Placer,2023,Other,4
Placer,2023,Prison/Jail,53
Placer,2023,Psychiatric_Care,106
Placer,2023,Rehab,380
Placer,2023,Residential Care facility,221
Placer,2023,Routine (Home),24643
Placer,2023,Skilled Nursing/Intermediate Care (SN/IC),3284
Plumas,2012,Acute Care at another hospital,71
Plumas,2012,Acute Care within the admitting hospital,3
Plumas,2012,Died,39
Plumas,2012,Home Health Service,72
Plumas,2012,Left Against Medical Advice,16
Plumas,2012,Other,8
Plumas,2012,Other Care (not SN/IC) at another hospital,10
Plumas,2012,Other Care with the admitting hospital,7
Plumas,2012,Residential Care facility,4
Plumas,2012,Routine (Home),1084
Plumas,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,38
Plumas,2012,SN/IC at another facility,86
Plumas,2013,Acute Care at another hospital,76
Plumas,2013,Acute Care within the admitting hospital,1
Plumas,2013,Died,40
Plumas,2013,Home Health Service,49
Plumas,2013,Left Against Medical Advice,13
Plumas,2013,Other,3
Plumas,2013,Other Care (not SN/IC) at another hospital,5
Plumas,2013,Other Care with the admitting hospital,9
Plumas,2013,Residential Care facility,6
Plumas,2013,Routine (Home),1084
Plumas,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,27
Plumas,2013,SN/IC at another facility,90
Plumas,2014,Acute Care at another hospital,79
Plumas,2014,Acute Care within the admitting hospital,6
Plumas,2014,Died,29
Plumas,2014,Home Health Service,56
Plumas,2014,Invalid,1
Plumas,2014,Left Against Medical Advice,10
Plumas,2014,Other,2
Plumas,2014,Other Care (not SN/IC) at another hospital,12
Plumas,2014,Other Care with the admitting hospital,11
Plumas,2014,Prison/Jail,1
Plumas,2014,Residential Care facility,6
Plumas,2014,Routine (Home),1105
Plumas,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,34
Plumas,2014,SN/IC at another facility,79
Plumas,2015,Acute Care,56
Plumas,2015,Childrens_or_Cancer,25
Plumas,2015,Critical Access Hospital,7
Plumas,2015,Died,40
Plumas,2015,Home Health Service,64
Plumas,2015,Hospice_Care,4
Plumas,2015,Left Against Medical Advice,8
Plumas,2015,Not_Defined_Elsewhere,4
Plumas,2015,Psychiatric_Care,1
Plumas,2015,Rehab,9
Plumas,2015,Residential Care facility,15
Plumas,2015,Routine (Home),1198
Plumas,2015,Skilled Nursing/Intermediate Care (SN/IC),93
Plumas,2016,Acute Care,59
Plumas,2016,Critical Access Hospital,13
Plumas,2016,Died,59
Plumas,2016,Home Health Service,66
Plumas,2016,Hospice_Care,1
Plumas,2016,Left Against Medical Advice,17
Plumas,2016,Not_Defined_Elsewhere,8
Plumas,2016,Prison/Jail,1
Plumas,2016,Psychiatric_Care,2
Plumas,2016,Rehab,13
Plumas,2016,Residential Care facility,5
Plumas,2016,Routine (Home),1188
Plumas,2016,Skilled Nursing/Intermediate Care (SN/IC),105
Plumas,2017,Acute Care,62
Plumas,2017,Childrens_or_Cancer,1
Plumas,2017,Critical Access Hospital,8
Plumas,2017,Died,42
Plumas,2017,Home Health Service,48
Plumas,2017,Hospice_Care,5
Plumas,2017,Left Against Medical Advice,16
Plumas,2017,Not_Defined_Elsewhere,2
Plumas,2017,Prison/Jail,1
Plumas,2017,Psychiatric_Care,5
Plumas,2017,Rehab,13
Plumas,2017,Residential Care facility,7
Plumas,2017,Routine (Home),1100
Plumas,2017,Skilled Nursing/Intermediate Care (SN/IC),116
Plumas,2018,Acute Care,57
Plumas,2018,Childrens_or_Cancer,4
Plumas,2018,Critical Access Hospital,12
Plumas,2018,Died,38
Plumas,2018,Disaster_Care_Site,2
Plumas,2018,Home Health Service,50
Plumas,2018,Hospice_Care,6
Plumas,2018,Left Against Medical Advice,19
Plumas,2018,Not_Defined_Elsewhere,5
Plumas,2018,Prison/Jail,3
Plumas,2018,Psychiatric_Care,4
Plumas,2018,Rehab,19
Plumas,2018,Residential Care facility,16
Plumas,2018,Routine (Home),1220
Plumas,2018,Skilled Nursing/Intermediate Care (SN/IC),131
Plumas,2019,Acute Care,94
Plumas,2019,Childrens_or_Cancer,2
Plumas,2019,Critical Access Hospital,17
Plumas,2019,Died,48
Plumas,2019,Home Health Service,50
Plumas,2019,Hospice_Care,6
Plumas,2019,Left Against Medical Advice,16
Plumas,2019,Not_Defined_Elsewhere,3
Plumas,2019,Prison/Jail,1
Plumas,2019,Psychiatric_Care,8
Plumas,2019,Rehab,19
Plumas,2019,Residential Care facility,10
Plumas,2019,Routine (Home),1117
Plumas,2019,Skilled Nursing/Intermediate Care (SN/IC),120
Plumas,2020,Acute Care,61
Plumas,2020,Childrens_or_Cancer,1
Plumas,2020,Critical Access Hospital,11
Plumas,2020,Died,46
Plumas,2020,Home Health Service,54
Plumas,2020,Hospice_Care,8
Plumas,2020,Left Against Medical Advice,15
Plumas,2020,Not_Defined_Elsewhere,4
Plumas,2020,Prison/Jail,3
Plumas,2020,Psychiatric_Care,3
Plumas,2020,Rehab,16
Plumas,2020,Residential Care facility,3
Plumas,2020,Routine (Home),905
Plumas,2020,Skilled Nursing/Intermediate Care (SN/IC),92
Plumas,2021,Acute Care,67
Plumas,2021,Childrens_or_Cancer,4
Plumas,2021,Critical Access Hospital,8
Plumas,2021,Died,49
Plumas,2021,Home Health Service,55
Plumas,2021,Hospice_Care,4
Plumas,2021,Left Against Medical Advice,19
Plumas,2021,Not_Defined_Elsewhere,20
Plumas,2021,Prison/Jail,3
Plumas,2021,Psychiatric_Care,1
Plumas,2021,Rehab,11
Plumas,2021,Residential Care facility,11
Plumas,2021,Routine (Home),894
Plumas,2021,Skilled Nursing/Intermediate Care (SN/IC),102
Plumas,2022,Acute Care,55
Plumas,2022,Childrens_or_Cancer,1
Plumas,2022,Critical Access Hospital,5
Plumas,2022,Died,43
Plumas,2022,Home Health Service,38
Plumas,2022,Hospice_Care,12
Plumas,2022,Left Against Medical Advice,20
Plumas,2022,Not_Defined_Elsewhere,4
Plumas,2022,Prison/Jail,3
Plumas,2022,Psychiatric_Care,1
Plumas,2022,Rehab,14
Plumas,2022,Residential Care facility,2
Plumas,2022,Routine (Home),875
Plumas,2022,Skilled Nursing/Intermediate Care (SN/IC),97
Plumas,2023,Acute Care,48
Plumas,2023,Critical Access Hospital,1
Plumas,2023,Died,35
Plumas,2023,Home Health Service,47
Plumas,2023,Hospice_Care,8
Plumas,2023,Left Against Medical Advice,15
Plumas,2023,Not_Defined_Elsewhere,5
Plumas,2023,Other,1
Plumas,2023,Prison/Jail,3
Plumas,2023,Rehab,14
Plumas,2023,Residential Care facility,3
Plumas,2023,Routine (Home),845
Plumas,2023,Skilled Nursing/Intermediate Care (SN/IC),66
Riverside,2012,Acute Care at another hospital,6049
Riverside,2012,Acute Care within the admitting hospital,306
Riverside,2012,Died,3779
Riverside,2012,Home Health Service,17803
Riverside,2012,Invalid,12
Riverside,2012,Left Against Medical Advice,2730
Riverside,2012,Other,2986
Riverside,2012,Other Care (not SN/IC) at another hospital,1332
Riverside,2012,Other Care with the admitting hospital,1163
Riverside,2012,Prison/Jail,1407
Riverside,2012,Residential Care facility,1524
Riverside,2012,Routine (Home),167468
Riverside,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,1171
Riverside,2012,SN/IC at another facility,18072
Riverside,2013,Acute Care at another hospital,6012
Riverside,2013,Acute Care within the admitting hospital,268
Riverside,2013,Died,3924
Riverside,2013,Home Health Service,18264
Riverside,2013,Invalid,36
Riverside,2013,Left Against Medical Advice,2753
Riverside,2013,Other,326
Riverside,2013,Other Care (not SN/IC) at another hospital,1718
Riverside,2013,Other Care with the admitting hospital,1153
Riverside,2013,Prison/Jail,1172
Riverside,2013,Residential Care facility,1056
Riverside,2013,Routine (Home),169566
Riverside,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,799
Riverside,2013,SN/IC at another facility,18838
Riverside,2014,Acute Care at another hospital,6187
Riverside,2014,Acute Care within the admitting hospital,270
Riverside,2014,Died,3957
Riverside,2014,Home Health Service,19060
Riverside,2014,Invalid,13
Riverside,2014,Left Against Medical Advice,3104
Riverside,2014,Other,435
Riverside,2014,Other Care (not SN/IC) at another hospital,1935
Riverside,2014,Other Care with the admitting hospital,1062
Riverside,2014,Prison/Jail,1325
Riverside,2014,Residential Care facility,1113
Riverside,2014,Routine (Home),169541
Riverside,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,864
Riverside,2014,SN/IC at another facility,19792
Riverside,2015,Acute Care,5692
Riverside,2015,Childrens_or_Cancer,626
Riverside,2015,Critical Access Hospital,59
Riverside,2015,Died,4213
Riverside,2015,Disaster_Care_Site,8
Riverside,2015,Home Health Service,19869
Riverside,2015,Hospice_Care,3389
Riverside,2015,Invalid or Blank,12
Riverside,2015,Left Against Medical Advice,3773
Riverside,2015,Not_Defined_Elsewhere,577
Riverside,2015,Other,39
Riverside,2015,Prison/Jail,1370
Riverside,2015,Psychiatric_Care,592
Riverside,2015,Rehab,1339
Riverside,2015,Residential Care facility,485
Riverside,2015,Routine (Home),167992
Riverside,2015,Skilled Nursing/Intermediate Care (SN/IC),21763
Riverside,2016,Acute Care,6223
Riverside,2016,Childrens_or_Cancer,536
Riverside,2016,Critical Access Hospital,60
Riverside,2016,Died,4301
Riverside,2016,Disaster_Care_Site,4
Riverside,2016,Home Health Service,21292
Riverside,2016,Hospice_Care,2969
Riverside,2016,Invalid or Blank,18
Riverside,2016,Left Against Medical Advice,3890
Riverside,2016,Not_Defined_Elsewhere,706
Riverside,2016,Other,18
Riverside,2016,Prison/Jail,1501
Riverside,2016,Psychiatric_Care,669
Riverside,2016,Rehab,1525
Riverside,2016,Residential Care facility,285
Riverside,2016,Routine (Home),165896
Riverside,2016,Skilled Nursing/Intermediate Care (SN/IC),21983
Riverside,2017,Acute Care,6760
Riverside,2017,Childrens_or_Cancer,637
Riverside,2017,Critical Access Hospital,33
Riverside,2017,Died,4279
Riverside,2017,Home Health Service,22383
Riverside,2017,Hospice_Care,3374
Riverside,2017,Invalid or Blank,7
Riverside,2017,Left Against Medical Advice,3582
Riverside,2017,Not_Defined_Elsewhere,335
Riverside,2017,Other,29
Riverside,2017,Prison/Jail,1283
Riverside,2017,Psychiatric_Care,730
Riverside,2017,Rehab,1646
Riverside,2017,Residential Care facility,726
Riverside,2017,Routine (Home),162085
Riverside,2017,Skilled Nursing/Intermediate Care (SN/IC),21484
Riverside,2018,Acute Care,6871
Riverside,2018,Childrens_or_Cancer,473
Riverside,2018,Critical Access Hospital,16
Riverside,2018,Died,4427
Riverside,2018,Disaster_Care_Site,3
Riverside,2018,Home Health Service,23170
Riverside,2018,Hospice_Care,3527
Riverside,2018,Invalid or Blank,5
Riverside,2018,Left Against Medical Advice,3843
Riverside,2018,Not_Defined_Elsewhere,293
Riverside,2018,Other,35
Riverside,2018,Prison/Jail,1285
Riverside,2018,Psychiatric_Care,562
Riverside,2018,Rehab,1637
Riverside,2018,Residential Care facility,547
Riverside,2018,Routine (Home),159498
Riverside,2018,Skilled Nursing/Intermediate Care (SN/IC),21499
Riverside,2019,Acute Care,6764
Riverside,2019,Childrens_or_Cancer,503
Riverside,2019,Critical Access Hospital,6
Riverside,2019,Died,4326
Riverside,2019,Disaster_Care_Site,2
Riverside,2019,Home Health Service,25576
Riverside,2019,Hospice_Care,3620
Riverside,2019,Invalid or Blank,25
Riverside,2019,Left Against Medical Advice,4188
Riverside,2019,Not_Defined_Elsewhere,204
Riverside,2019,Other,16
Riverside,2019,Prison/Jail,1219
Riverside,2019,Psychiatric_Care,548
Riverside,2019,Rehab,1893
Riverside,2019,Residential Care facility,403
Riverside,2019,Routine (Home),160102
Riverside,2019,Skilled Nursing/Intermediate Care (SN/IC),21199
Riverside,2020,Acute Care,5564
Riverside,2020,Childrens_or_Cancer,401
Riverside,2020,Critical Access Hospital,12
Riverside,2020,Died,6256
Riverside,2020,Disaster_Care_Site,5
Riverside,2020,Home Health Service,26782
Riverside,2020,Hospice_Care,3909
Riverside,2020,Invalid or Blank,29
Riverside,2020,Left Against Medical Advice,4668
Riverside,2020,Not_Defined_Elsewhere,280
Riverside,2020,Other,24
Riverside,2020,Prison/Jail,1159
Riverside,2020,Psychiatric_Care,428
Riverside,2020,Rehab,1971
Riverside,2020,Residential Care facility,408
Riverside,2020,Routine (Home),144970
Riverside,2020,Skilled Nursing/Intermediate Care (SN/IC),15112
Riverside,2021,Acute Care,5529
Riverside,2021,Childrens_or_Cancer,474
Riverside,2021,Critical Access Hospital,10
Riverside,2021,Died,7621
Riverside,2021,Disaster_Care_Site,3
Riverside,2021,Home Health Service,27183
Riverside,2021,Hospice_Care,4120
Riverside,2021,Invalid or Blank,19
Riverside,2021,Left Against Medical Advice,5277
Riverside,2021,Not_Defined_Elsewhere,195
Riverside,2021,Other,32
Riverside,2021,Prison/Jail,1057
Riverside,2021,Psychiatric_Care,474
Riverside,2021,Rehab,2368
Riverside,2021,Residential Care facility,487
Riverside,2021,Routine (Home),149359
Riverside,2021,Skilled Nursing/Intermediate Care (SN/IC),16492
Riverside,2022,Acute Care,5497
Riverside,2022,Childrens_or_Cancer,315
Riverside,2022,Critical Access Hospital,12
Riverside,2022,Died,5904
Riverside,2022,Disaster_Care_Site,1
Riverside,2022,Home Health Service,30078
Riverside,2022,Hospice_Care,4303
Riverside,2022,Invalid or Blank,10
Riverside,2022,Left Against Medical Advice,5168
Riverside,2022,Not_Defined_Elsewhere,131
Riverside,2022,Other,29
Riverside,2022,Prison/Jail,1152
Riverside,2022,Psychiatric_Care,416
Riverside,2022,Rehab,2297
Riverside,2022,Residential Care facility,785
Riverside,2022,Routine (Home),152651
Riverside,2022,Skilled Nursing/Intermediate Care (SN/IC),18118
Riverside,2023,Acute Care,5689
Riverside,2023,Childrens_or_Cancer,419
Riverside,2023,Critical Access Hospital,21
Riverside,2023,Died,5293
Riverside,2023,Disaster_Care_Site,2
Riverside,2023,Home Health Service,32068
Riverside,2023,Hospice_Care,4529
Riverside,2023,Invalid or Blank,11
Riverside,2023,Left Against Medical Advice,5650
Riverside,2023,Not_Defined_Elsewhere,212
Riverside,2023,Other,27
Riverside,2023,Prison/Jail,1540
Riverside,2023,Psychiatric_Care,531
Riverside,2023,Rehab,2592
Riverside,2023,Residential Care facility,837
Riverside,2023,Routine (Home),156180
Riverside,2023,Skilled Nursing/Intermediate Care (SN/IC),19506
Sacramento,2012,Acute Care at another hospital,2544
Sacramento,2012,Acute Care within the admitting hospital,349
Sacramento,2012,Died,3193
Sacramento,2012,Home Health Service,14103
Sacramento,2012,Invalid,5
Sacramento,2012,Left Against Medical Advice,1276
Sacramento,2012,Other,124
Sacramento,2012,Other Care (not SN/IC) at another hospital,1469
Sacramento,2012,Other Care with the admitting hospital,384
Sacramento,2012,Prison/Jail,561
Sacramento,2012,Residential Care facility,1374
Sacramento,2012,Routine (Home),112417
Sacramento,2012,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,1417
Sacramento,2012,SN/IC at another facility,9885
Sacramento,2013,Acute Care at another hospital,2554
Sacramento,2013,Acute Care within the admitting hospital,295
Sacramento,2013,Died,3050
Sacramento,2013,Home Health Service,15664
Sacramento,2013,Invalid,2
Sacramento,2013,Left Against Medical Advice,1446
Sacramento,2013,Other,179
Sacramento,2013,Other Care (not SN/IC) at another hospital,1475
Sacramento,2013,Other Care with the admitting hospital,474
Sacramento,2013,Prison/Jail,634
Sacramento,2013,Residential Care facility,1196
Sacramento,2013,Routine (Home),112731
Sacramento,2013,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,858
Sacramento,2013,SN/IC at another facility,10375
Sacramento,2014,Acute Care at another hospital,2484
Sacramento,2014,Acute Care within the admitting hospital,227
Sacramento,2014,Died,3012
Sacramento,2014,Home Health Service,15925
Sacramento,2014,Invalid,7
Sacramento,2014,Left Against Medical Advice,1600
Sacramento,2014,Other,167
Sacramento,2014,Other Care (not SN/IC) at another hospital,1583
Sacramento,2014,Other Care with the admitting hospital,418
Sacramento,2014,Prison/Jail,536
Sacramento,2014,Residential Care facility,1172
Sacramento,2014,Routine (Home),113234
Sacramento,2014,Skilled Nursing/Intermediate Care (SN/IC) with the admitting hospital,576
Sacramento,2014,SN/IC at another facility,11038
Sacramento,2015,Acute Care,2711
Sacramento,2015,Childrens_or_Cancer,415
Sacramento,2015,Critical Access Hospital,19
Sacramento,2015,Died,3167
Sacramento,2015,Disaster_Care_Site,1
Sacramento,2015,Home Health Service,14763
Sacramento,2015,Hospice_Care,1592
Sacramento,2015,Invalid or Blank,25
Sacramento,2015,Left Against Medical Advice,1752
Sacramento,2015,Not_Defined_Elsewhere,353
Sacramento,2015,Other,19
