patcnty1,dsch_yr,srcsite1,Discharges,AnnotationCode,AnnotationDesc
San Joaquin,2017,Newborn (born outside of hospital),44,,
San Joaquin,2017,"Newborn, Illogical Point of Origin",26,,
San Joaquin,2017,Non-health care facility,47694,,
San Joaquin,2017,SNF/ICF/ALF,1273,,
San Joaquin,2017,Transfer from a different hospital,7495,,
San Joaquin,2017,Transfer from ambulatory surgery,41,,
San Joaquin,2017,Transfer from another health care facility,600,,
San Joaquin,2017,Transfer from hospice facility,26,,
San Joaquin,2017,Transfer from one distinct unit to another,276,,
San Joaquin,2018,Clinic or physicians' office,5117,,
San Joaquin,2018,Court/Law Enforcement,733,,
San Joaquin,2018,Information not available/Unknown,219,,
San Joaquin,2018,Newborn (born in admitting hospital),9669,,
San Joaquin,2018,Newborn (born outside of hospital),88,,
San Joaquin,2018,"Newborn, Illogical Point of Origin",6,,
San Joaquin,2018,Non-health care facility,50957,,
San Joaquin,2018,SNF/ICF/ALF,1618,,
San Joaquin,2018,Transfer from a different hospital,6083,,
San Joaquin,2018,Transfer from ambulatory surgery,32,,
San Joaquin,2018,Transfer from another health care facility,395,,
San Joaquin,2018,Transfer from hospice facility,5,,
San Joaquin,2018,Transfer from one distinct unit to another,168,,
San Joaquin,2019,Clinic or physicians' office,5883,,
San Joaquin,2019,Court/Law Enforcement,1041,,
San Joaquin,2019,Information not available/Unknown,123,,
San Joaquin,2019,Newborn (born in admitting hospital),9919,,
San Joaquin,2019,Newborn (born outside of hospital),55,,
San Joaquin,2019,"Newborn, Illogical Point of Origin",11,,
San Joaquin,2019,Non-health care facility,50904,,
San Joaquin,2019,SNF/ICF/ALF,1347,,
San Joaquin,2019,Transfer from a different hospital,6323,,
San Joaquin,2019,Transfer from ambulatory surgery,48,,
San Joaquin,2019,Transfer from another health care facility,442,,
San Joaquin,2019,Transfer from hospice facility,12,,
San Joaquin,2019,Transfer from one distinct unit to another,252,,
San Joaquin,2020,Clinic or physicians' office,4384,,
San Joaquin,2020,Court/Law Enforcement,885,,
San Joaquin,2020,Information not available/Unknown,90,,
San Joaquin,2020,Newborn (born in admitting hospital),9575,,
San Joaquin,2020,Newborn (born outside of hospital),54,,
San Joaquin,2020,"Newborn, Illogical Point of Origin",9,,
San Joaquin,2020,Non-health care facility,47300,,
San Joaquin,2020,SNF/ICF/ALF,1169,,
San Joaquin,2020,Transfer from a different hospital,5512,,
San Joaquin,2020,Transfer from ambulatory surgery,25,,
San Joaquin,2020,Transfer from another health care facility,432,,
San Joaquin,2020,Transfer from hospice facility,13,,
San Joaquin,2020,Transfer from one distinct unit to another,222,,
San Joaquin,2021,Clinic or physicians' office,4189,,
San Joaquin,2021,Court/Law Enforcement,850,,
San Joaquin,2021,Designated Disaster Alternative Care Site,2,,
San Joaquin,2021,Information not available/Unknown,154,,
San Joaquin,2021,Newborn (born in admitting hospital),9668,,
San Joaquin,2021,Newborn (born outside of hospital),31,,
San Joaquin,2021,"Newborn, Illogical Point of Origin",16,,
San Joaquin,2021,Non-health care facility,48450,,
San Joaquin,2021,SNF/ICF/ALF,1135,,
San Joaquin,2021,Transfer from a different hospital,5964,,
San Joaquin,2021,Transfer from ambulatory surgery,31,,
San Joaquin,2021,Transfer from another health care facility,346,,
San Joaquin,2021,Transfer from hospice facility,4,,
San Joaquin,2021,Transfer from one distinct unit to another,170,,
San Joaquin,2022,Clinic or physicians' office,4198,,
San Joaquin,2022,Court/Law Enforcement,816,,
San Joaquin,2022,Designated Disaster Alternative Care Site,1,,
San Joaquin,2022,Information not available/Unknown,68,,
San Joaquin,2022,Newborn (born in admitting hospital),9965,,
San Joaquin,2022,Newborn (born outside of hospital),27,,
San Joaquin,2022,"Newborn, Illogical Point of Origin",18,,
San Joaquin,2022,Non-health care facility,48376,,
San Joaquin,2022,SNF/ICF/ALF,1148,,
San Joaquin,2022,Transfer from a different hospital,6540,,
San Joaquin,2022,Transfer from ambulatory surgery,31,,
San Joaquin,2022,Transfer from another health care facility,352,,
San Joaquin,2022,Transfer from hospice facility,9,,
San Joaquin,2022,Transfer from one distinct unit to another,209,,
San Joaquin,2023,Clinic or physicians' office,4670,,
San Joaquin,2023,Court/Law Enforcement,864,,
San Joaquin,2023,Designated Disaster Alternative Care Site,1,,
San Joaquin,2023,Information not available/Unknown,49,,
San Joaquin,2023,Newborn (born in admitting hospital),9447,,
San Joaquin,2023,Newborn (born outside of hospital),16,,
San Joaquin,2023,"Newborn, Illogical Point of Origin",7,,
San Joaquin,2023,Non-health care facility,48849,,
San Joaquin,2023,SNF/ICF/ALF,1271,,
San Joaquin,2023,Transfer from a different hospital,7201,,
San Joaquin,2023,Transfer from ambulatory surgery,26,,
San Joaquin,2023,Transfer from another health care facility,518,,
San Joaquin,2023,Transfer from hospice facility,4,,
San Joaquin,2023,Transfer from one distinct unit to another,231,,
San Luis Obispo,2012,Acute Inpatient Hospital Care,978,,
San Luis Obispo,2012,Ambulatory Surgery,28,,
San Luis Obispo,2012,Home,18336,,
San Luis Obispo,2012,Newborn (born in admitting hospital),2500,,
San Luis Obispo,2012,Other,307,,
San Luis Obispo,2012,Other Inpatient Hospital Care,456,,
San Luis Obispo,2012,Prison/Jail,308,,
San Luis Obispo,2012,Residential Care Facility,235,,
San Luis Obispo,2012,Skilled Nursing/Intermediate Care,466,,
San Luis Obispo,2013,Acute Inpatient Hospital Care,813,,
San Luis Obispo,2013,Ambulatory Surgery,21,,
San Luis Obispo,2013,Home,18029,,
San Luis Obispo,2013,Newborn (born in admitting hospital),2583,,
San Luis Obispo,2013,Other,388,,
San Luis Obispo,2013,Other Inpatient Hospital Care,399,,
San Luis Obispo,2013,Prison/Jail,337,,
San Luis Obispo,2013,Residential Care Facility,190,,
San Luis Obispo,2013,Skilled Nursing/Intermediate Care,470,,
San Luis Obispo,2014,Acute Inpatient Hospital Care,915,,
San Luis Obispo,2014,Ambulatory Surgery,54,,
San Luis Obispo,2014,Home,17642,,
San Luis Obispo,2014,Invalid,1,,
San Luis Obispo,2014,Newborn (born in admitting hospital),2532,,
San Luis Obispo,2014,Other,420,,
San Luis Obispo,2014,Other Inpatient Hospital Care,262,,
San Luis Obispo,2014,Prison/Jail,283,,
San Luis Obispo,2014,Residential Care Facility,229,,
San Luis Obispo,2014,Skilled Nursing/Intermediate Care,375,,
San Luis Obispo,2015,Acute Inpatient Hospital Care,1150,,
San Luis Obispo,2015,Ambulatory Surgery,42,,
San Luis Obispo,2015,Home,18203,,
San Luis Obispo,2015,Newborn (born in admitting hospital),2580,,
San Luis Obispo,2015,Other,509,,
San Luis Obispo,2015,Other Inpatient Hospital Care,94,,
San Luis Obispo,2015,Prison/Jail,205,,
San Luis Obispo,2015,Residential Care Facility,171,,
San Luis Obispo,2015,Skilled Nursing/Intermediate Care,480,,
San Luis Obispo,2016,Acute Inpatient Hospital Care,1094,,
San Luis Obispo,2016,Ambulatory Surgery,30,,
San Luis Obispo,2016,Home,17680,,
San Luis Obispo,2016,Invalid,3,,
San Luis Obispo,2016,Newborn (born in admitting hospital),2510,,
San Luis Obispo,2016,Other,887,,
San Luis Obispo,2016,Other Inpatient Hospital Care,145,,
San Luis Obispo,2016,Prison/Jail,277,,
San Luis Obispo,2016,Residential Care Facility,341,,
San Luis Obispo,2016,Skilled Nursing/Intermediate Care,414,,
San Luis Obispo,2017,Clinic or physicians' office,862,,
San Luis Obispo,2017,Court/Law Enforcement,307,,
San Luis Obispo,2017,Information not available/Unknown,8,,
San Luis Obispo,2017,Newborn (born in admitting hospital),2469,,
San Luis Obispo,2017,Newborn (born outside of hospital),16,,
San Luis Obispo,2017,"Newborn, Illogical Point of Origin",18,,
San Luis Obispo,2017,Non-health care facility,16796,,
San Luis Obispo,2017,SNF/ICF/ALF,474,,
San Luis Obispo,2017,Transfer from a different hospital,2235,,
San Luis Obispo,2017,Transfer from ambulatory surgery,14,,
San Luis Obispo,2017,Transfer from another health care facility,232,,
San Luis Obispo,2017,Transfer from one distinct unit to another,114,,
San Luis Obispo,2018,Clinic or physicians' office,1068,,
San Luis Obispo,2018,Court/Law Enforcement,375,,
San Luis Obispo,2018,Information not available/Unknown,8,,
San Luis Obispo,2018,Newborn (born in admitting hospital),2364,,
San Luis Obispo,2018,Newborn (born outside of hospital),7,,
San Luis Obispo,2018,"Newborn, Illogical Point of Origin",19,,
San Luis Obispo,2018,Non-health care facility,16222,,
San Luis Obispo,2018,SNF/ICF/ALF,482,,
San Luis Obispo,2018,Transfer from a different hospital,2342,,
San Luis Obispo,2018,Transfer from ambulatory surgery,4,,
San Luis Obispo,2018,Transfer from another health care facility,252,,
San Luis Obispo,2018,Transfer from one distinct unit to another,83,,
San Luis Obispo,2019,Clinic or physicians' office,1009,,
San Luis Obispo,2019,Court/Law Enforcement,426,,
San Luis Obispo,2019,Information not available/Unknown,8,,
San Luis Obispo,2019,Newborn (born in admitting hospital),2406,,
San Luis Obispo,2019,Newborn (born outside of hospital),3,,
San Luis Obispo,2019,"Newborn, Illogical Point of Origin",18,,
San Luis Obispo,2019,Non-health care facility,16521,,
San Luis Obispo,2019,SNF/ICF/ALF,411,,
San Luis Obispo,2019,Transfer from a different hospital,2705,,
San Luis Obispo,2019,Transfer from ambulatory surgery,13,,
San Luis Obispo,2019,Transfer from another health care facility,199,,
San Luis Obispo,2019,Transfer from hospice facility,2,,
San Luis Obispo,2019,Transfer from one distinct unit to another,69,,
San Luis Obispo,2020,Clinic or physicians' office,905,,
San Luis Obispo,2020,Court/Law Enforcement,257,,
San Luis Obispo,2020,Information not available/Unknown,1,,
San Luis Obispo,2020,Newborn (born in admitting hospital),2270,,
San Luis Obispo,2020,Newborn (born outside of hospital),20,,
San Luis Obispo,2020,"Newborn, Illogical Point of Origin",6,,
San Luis Obispo,2020,Non-health care facility,14461,,
San Luis Obispo,2020,SNF/ICF/ALF,327,,
San Luis Obispo,2020,Transfer from a different hospital,2603,,
San Luis Obispo,2020,Transfer from ambulatory surgery,1,,
San Luis Obispo,2020,Transfer from another health care facility,221,,
San Luis Obispo,2020,Transfer from hospice facility,2,,
San Luis Obispo,2020,Transfer from one distinct unit to another,73,,
San Luis Obispo,2021,Clinic or physicians' office,963,,
San Luis Obispo,2021,Court/Law Enforcement,225,,
San Luis Obispo,2021,Information not available/Unknown,9,,
San Luis Obispo,2021,Newborn (born in admitting hospital),2341,,
San Luis Obispo,2021,Newborn (born outside of hospital),5,,
San Luis Obispo,2021,"Newborn, Illogical Point of Origin",3,,
San Luis Obispo,2021,Non-health care facility,14742,,
San Luis Obispo,2021,SNF/ICF/ALF,283,,
San Luis Obispo,2021,Transfer from a different hospital,2769,,
San Luis Obispo,2021,Transfer from ambulatory surgery,5,,
San Luis Obispo,2021,Transfer from another health care facility,195,,
San Luis Obispo,2021,Transfer from hospice facility,2,,
San Luis Obispo,2021,Transfer from one distinct unit to another,186,,
San Luis Obispo,2022,Clinic or physicians' office,1000,,
San Luis Obispo,2022,Court/Law Enforcement,218,,
San Luis Obispo,2022,Designated Disaster Alternative Care Site,1,,
San Luis Obispo,2022,Information not available/Unknown,3,,
San Luis Obispo,2022,Newborn (born in admitting hospital),2255,,
San Luis Obispo,2022,Newborn (born outside of hospital),2,,
San Luis Obispo,2022,"Newborn, Illogical Point of Origin",9,,
San Luis Obispo,2022,Non-health care facility,15406,,
San Luis Obispo,2022,SNF/ICF/ALF,211,,
San Luis Obispo,2022,Transfer from a different hospital,2881,,
San Luis Obispo,2022,Transfer from ambulatory surgery,8,,
San Luis Obispo,2022,Transfer from another health care facility,211,,
San Luis Obispo,2022,Transfer from one distinct unit to another,185,,
San Luis Obispo,2023,Clinic or physicians' office,1177,,
San Luis Obispo,2023,Court/Law Enforcement,237,,
San Luis Obispo,2023,Information not available/Unknown,9,,
San Luis Obispo,2023,Newborn (born in admitting hospital),2338,,
San Luis Obispo,2023,Newborn (born outside of hospital),5,,
San Luis Obispo,2023,"Newborn, Illogical Point of Origin",4,,
San Luis Obispo,2023,Non-health care facility,16120,,
San Luis Obispo,2023,SNF/ICF/ALF,196,,
San Luis Obispo,2023,Transfer from a different hospital,3347,,
San Luis Obispo,2023,Transfer from ambulatory surgery,13,,
San Luis Obispo,2023,Transfer from another health care facility,197,,
San Luis Obispo,2023,Transfer from hospice facility,1,,
San Luis Obispo,2023,Transfer from one distinct unit to another,121,,
San Mateo,2012,Acute Inpatient Hospital Care,2741,,
San Mateo,2012,Ambulatory Surgery,102,,
San Mateo,2012,Home,45759,,
San Mateo,2012,Newborn (born in admitting hospital),8492,,
San Mateo,2012,Other,1104,,
San Mateo,2012,Other Inpatient Hospital Care,200,,
San Mateo,2012,Prison/Jail,47,,
San Mateo,2012,Residential Care Facility,878,,
San Mateo,2012,Skilled Nursing/Intermediate Care,1233,,
San Mateo,2013,Acute Inpatient Hospital Care,2298,,
San Mateo,2013,Ambulatory Surgery,63,,
San Mateo,2013,Home,44886,,
San Mateo,2013,Invalid,2,,
San Mateo,2013,Newborn (born in admitting hospital),8204,,
San Mateo,2013,Other,1230,,
San Mateo,2013,Other Inpatient Hospital Care,214,,
San Mateo,2013,Prison/Jail,57,,
San Mateo,2013,Residential Care Facility,919,,
San Mateo,2013,Skilled Nursing/Intermediate Care,1136,,
San Mateo,2014,Acute Inpatient Hospital Care,2243,,
San Mateo,2014,Ambulatory Surgery,46,,
San Mateo,2014,Home,42814,,
San Mateo,2014,Invalid,4,,
San Mateo,2014,Newborn (born in admitting hospital),8527,,
San Mateo,2014,Other,1345,,
San Mateo,2014,Other Inpatient Hospital Care,203,,
San Mateo,2014,Prison/Jail,54,,
San Mateo,2014,Residential Care Facility,888,,
San Mateo,2014,Skilled Nursing/Intermediate Care,1083,,
San Mateo,2015,Acute Inpatient Hospital Care,2378,,
San Mateo,2015,Ambulatory Surgery,51,,
San Mateo,2015,Home,43849,,
San Mateo,2015,Invalid,4,,
San Mateo,2015,Newborn (born in admitting hospital),8462,,
San Mateo,2015,Other,1434,,
San Mateo,2015,Other Inpatient Hospital Care,164,,
San Mateo,2015,Prison/Jail,86,,
San Mateo,2015,Residential Care Facility,781,,
San Mateo,2015,Skilled Nursing/Intermediate Care,1081,,
San Mateo,2016,Acute Inpatient Hospital Care,2211,,
San Mateo,2016,Ambulatory Surgery,40,,
San Mateo,2016,Home,42645,,
San Mateo,2016,Invalid,3,,
San Mateo,2016,Newborn (born in admitting hospital),8236,,
San Mateo,2016,Other,1445,,
San Mateo,2016,Other Inpatient Hospital Care,262,,
San Mateo,2016,Prison/Jail,68,,
San Mateo,2016,Residential Care Facility,832,,
San Mateo,2016,Skilled Nursing/Intermediate Care,951,,
San Mateo,2017,Clinic or physicians' office,4167,,
San Mateo,2017,Court/Law Enforcement,133,,
San Mateo,2017,Information not available/Unknown,14,,
San Mateo,2017,Newborn (born in admitting hospital),8013,,
San Mateo,2017,Newborn (born outside of hospital),9,,
San Mateo,2017,"Newborn, Illogical Point of Origin",4,,
