patcnty1,dsch_yr,pay_cat1,Discharges
San Diego,2016,Self-Pay,5693
San Diego,2016,Workers' Compensation,1413
San Diego,2017,County Indigent Program,1774
San Diego,2017,Invalid,35
San Diego,2017,Medi-Cal,79775
San Diego,2017,Medicare,104304
San Diego,2017,Other Government,10932
San Diego,2017,Other Indigent,29
San Diego,2017,Other Payer,2254
San Diego,2017,Private Coverage,93101
San Diego,2017,Self-Pay,5483
San Diego,2017,Workers' Compensation,1305
San Diego,2018,County Indigent Program,1737
San Diego,2018,Invalid,2
San Diego,2018,Medi-Cal,76864
San Diego,2018,Medicare,101488
San Diego,2018,Other Government,11529
San Diego,2018,Other Indigent,22
San Diego,2018,Other Payer,2457
San Diego,2018,Private Coverage,95317
San Diego,2018,Self-Pay,6947
San Diego,2018,Workers' Compensation,1358
San Diego,2019,County Indigent Program,2023
San Diego,2019,Medi-Cal,74368
San Diego,2019,Medicare,109610
San Diego,2019,Other Government,12862
San Diego,2019,Other Indigent,34
San Diego,2019,Other Payer,2438
San Diego,2019,Private Coverage,88293
San Diego,2019,Self-Pay,7522
San Diego,2019,Workers' Compensation,1185
San Diego,2020,County Indigent Program,1957
San Diego,2020,Medi-Cal,70070
San Diego,2020,Medicare,96417
San Diego,2020,Other Government,12717
San Diego,2020,Other Indigent,23
San Diego,2020,Other Payer,2522
San Diego,2020,Private Coverage,82485
San Diego,2020,Self-Pay,4875
San Diego,2020,Workers' Compensation,1020
San Diego,2021,County Indigent Program,1899
San Diego,2021,Invalid/Blank,59
San Diego,2021,Medi-Cal,75793
San Diego,2021,Medicare,100337
San Diego,2021,Other Government,15399
San Diego,2021,Other Indigent,18
San Diego,2021,Other Payer,3535
San Diego,2021,Private Coverage,83881
San Diego,2021,Self-Pay,4582
San Diego,2021,Workers' Compensation,990
San Diego,2022,County Indigent Program,1699
San Diego,2022,Invalid/Blank,1
San Diego,2022,Medi-Cal,77283
San Diego,2022,Medicare,104668
San Diego,2022,Other Government,16014
San Diego,2022,Other Indigent,16
San Diego,2022,Other Payer,4330
San Diego,2022,Private Coverage,82250
San Diego,2022,Self-Pay,4827
San Diego,2022,Workers' Compensation,916
San Diego,2023,County Indigent Program,2061
San Diego,2023,Invalid/Blank,3
San Diego,2023,Medi-Cal,79459
San Diego,2023,Medicare,108170
San Diego,2023,Other Government,15551
San Diego,2023,Other Indigent,24
San Diego,2023,Other Payer,3240
San Diego,2023,Private Coverage,81705
San Diego,2023,Self-Pay,3774
San Diego,2023,Workers' Compensation,854
San Francisco,2012,County Indigent Program,1042
San Francisco,2012,Invalid,1
San Francisco,2012,Medi-Cal,18549
San Francisco,2012,Medicare,28270
San Francisco,2012,Other Government,698
San Francisco,2012,Other Indigent,276
San Francisco,2012,Other Payer,974
San Francisco,2012,Private Coverage,26400
San Francisco,2012,Self-Pay,1801
San Francisco,2012,Workers' Compensation,219
San Francisco,2013,County Indigent Program,1192
San Francisco,2013,Medi-Cal,18212
San Francisco,2013,Medicare,28702
San Francisco,2013,Other Government,855
San Francisco,2013,Other Indigent,283
San Francisco,2013,Other Payer,892
San Francisco,2013,Private Coverage,25348
San Francisco,2013,Self-Pay,1755
San Francisco,2013,Workers' Compensation,229
San Francisco,2014,County Indigent Program,170
San Francisco,2014,Invalid,1
San Francisco,2014,Medi-Cal,20818
San Francisco,2014,Medicare,26279
San Francisco,2014,Other Government,747
San Francisco,2014,Other Indigent,37
San Francisco,2014,Other Payer,436
San Francisco,2014,Private Coverage,26382
San Francisco,2014,Self-Pay,1432
San Francisco,2014,Workers' Compensation,199
San Francisco,2015,County Indigent Program,179
San Francisco,2015,Invalid,5
San Francisco,2015,Medi-Cal,20929
San Francisco,2015,Medicare,26429
San Francisco,2015,Other Government,567
San Francisco,2015,Other Indigent,19
San Francisco,2015,Other Payer,329
San Francisco,2015,Private Coverage,26587
San Francisco,2015,Self-Pay,1113
San Francisco,2015,Workers' Compensation,210
San Francisco,2016,County Indigent Program,232
San Francisco,2016,Invalid,1
San Francisco,2016,Medi-Cal,20515
San Francisco,2016,Medicare,26047
San Francisco,2016,Other Government,593
San Francisco,2016,Other Indigent,15
San Francisco,2016,Other Payer,513
San Francisco,2016,Private Coverage,26472
San Francisco,2016,Self-Pay,1330
San Francisco,2016,Workers' Compensation,201
San Francisco,2017,County Indigent Program,215
San Francisco,2017,Invalid,1
San Francisco,2017,Medi-Cal,17914
San Francisco,2017,Medicare,26830
San Francisco,2017,Other Government,359
San Francisco,2017,Other Indigent,11
San Francisco,2017,Other Payer,222
San Francisco,2017,Private Coverage,25892
San Francisco,2017,Self-Pay,982
San Francisco,2017,Workers' Compensation,162
San Francisco,2018,County Indigent Program,243
San Francisco,2018,Invalid,11
San Francisco,2018,Medi-Cal,16988
San Francisco,2018,Medicare,26393
San Francisco,2018,Other Government,275
San Francisco,2018,Other Indigent,3
San Francisco,2018,Other Payer,236
San Francisco,2018,Private Coverage,26073
San Francisco,2018,Self-Pay,1010
San Francisco,2018,Workers' Compensation,212
San Francisco,2019,County Indigent Program,273
San Francisco,2019,Medi-Cal,15684
San Francisco,2019,Medicare,26219
San Francisco,2019,Other Government,636
San Francisco,2019,Other Indigent,4
San Francisco,2019,Other Payer,267
San Francisco,2019,Private Coverage,26000
San Francisco,2019,Self-Pay,801
San Francisco,2019,Workers' Compensation,164
San Francisco,2020,County Indigent Program,183
San Francisco,2020,Medi-Cal,13872
San Francisco,2020,Medicare,23465
San Francisco,2020,Other Government,735
San Francisco,2020,Other Indigent,1
San Francisco,2020,Other Payer,208
San Francisco,2020,Private Coverage,23489
San Francisco,2020,Self-Pay,489
San Francisco,2020,Workers' Compensation,126
San Francisco,2021,County Indigent Program,203
San Francisco,2021,Invalid/Blank,11
San Francisco,2021,Medi-Cal,14822
San Francisco,2021,Medicare,24745
San Francisco,2021,Other Government,820
San Francisco,2021,Other Indigent,5
San Francisco,2021,Other Payer,205
San Francisco,2021,Private Coverage,22987
San Francisco,2021,Self-Pay,376
San Francisco,2021,Workers' Compensation,121
San Francisco,2022,County Indigent Program,154
San Francisco,2022,Invalid/Blank,1
San Francisco,2022,Medi-Cal,15556
San Francisco,2022,Medicare,25506
San Francisco,2022,Other Government,811
San Francisco,2022,Other Indigent,1
San Francisco,2022,Other Payer,137
San Francisco,2022,Private Coverage,21803
San Francisco,2022,Self-Pay,497
San Francisco,2022,Workers' Compensation,135
San Francisco,2023,County Indigent Program,153
San Francisco,2023,Invalid/Blank,5
San Francisco,2023,Medi-Cal,18852
San Francisco,2023,Medicare,27291
San Francisco,2023,Other Government,853
San Francisco,2023,Other Indigent,9
San Francisco,2023,Other Payer,52
San Francisco,2023,Private Coverage,22276
San Francisco,2023,Self-Pay,540
San Francisco,2023,Workers' Compensation,145
San Joaquin,2012,County Indigent Program,644
San Joaquin,2012,Invalid,5
San Joaquin,2012,Medi-Cal,20621
San Joaquin,2012,Medicare,22415
San Joaquin,2012,Other Government,1357
San Joaquin,2012,Other Indigent,169
San Joaquin,2012,Other Payer,475
San Joaquin,2012,Private Coverage,20038
San Joaquin,2012,Self-Pay,3059
San Joaquin,2012,Workers' Compensation,383
San Joaquin,2013,County Indigent Program,456
San Joaquin,2013,Invalid,1
San Joaquin,2013,Medi-Cal,20356
San Joaquin,2013,Medicare,21914
San Joaquin,2013,Other Government,1415
San Joaquin,2013,Other Indigent,200
San Joaquin,2013,Other Payer,532
San Joaquin,2013,Private Coverage,19303
San Joaquin,2013,Self-Pay,3148
San Joaquin,2013,Workers' Compensation,357
San Joaquin,2014,County Indigent Program,299
San Joaquin,2014,Medi-Cal,24398
San Joaquin,2014,Medicare,22154
San Joaquin,2014,Other Government,2405
San Joaquin,2014,Other Indigent,22
San Joaquin,2014,Other Payer,652
San Joaquin,2014,Private Coverage,19164
San Joaquin,2014,Self-Pay,1436
San Joaquin,2014,Workers' Compensation,394
San Joaquin,2015,County Indigent Program,56
San Joaquin,2015,Invalid,10
San Joaquin,2015,Medi-Cal,26395
San Joaquin,2015,Medicare,23708
San Joaquin,2015,Other Government,2228
San Joaquin,2015,Other Indigent,19
San Joaquin,2015,Other Payer,684
San Joaquin,2015,Private Coverage,19563
San Joaquin,2015,Self-Pay,826
San Joaquin,2015,Workers' Compensation,338
San Joaquin,2016,County Indigent Program,45
San Joaquin,2016,Medi-Cal,26082
San Joaquin,2016,Medicare,23069
San Joaquin,2016,Other Government,2317
San Joaquin,2016,Other Indigent,39
San Joaquin,2016,Other Payer,161
San Joaquin,2016,Private Coverage,20363
San Joaquin,2016,Self-Pay,972
San Joaquin,2016,Workers' Compensation,324
San Joaquin,2017,County Indigent Program,42
San Joaquin,2017,Invalid,32
San Joaquin,2017,Medi-Cal,25739
San Joaquin,2017,Medicare,24381
San Joaquin,2017,Other Government,2318
San Joaquin,2017,Other Indigent,39
San Joaquin,2017,Other Payer,111
San Joaquin,2017,Private Coverage,20584
San Joaquin,2017,Self-Pay,1133
San Joaquin,2017,Workers' Compensation,282
San Joaquin,2018,County Indigent Program,75
San Joaquin,2018,Invalid,10
San Joaquin,2018,Medi-Cal,24588
San Joaquin,2018,Medicare,25093
San Joaquin,2018,Other Government,2319
San Joaquin,2018,Other Indigent,3
San Joaquin,2018,Other Payer,398
San Joaquin,2018,Private Coverage,21520
San Joaquin,2018,Self-Pay,797
San Joaquin,2018,Workers' Compensation,287
San Joaquin,2019,County Indigent Program,261
San Joaquin,2019,Medi-Cal,24363
San Joaquin,2019,Medicare,25860
San Joaquin,2019,Other Government,2460
San Joaquin,2019,Other Indigent,11
San Joaquin,2019,Other Payer,597
San Joaquin,2019,Private Coverage,21722
San Joaquin,2019,Self-Pay,798
San Joaquin,2019,Workers' Compensation,280
San Joaquin,2020,County Indigent Program,246
San Joaquin,2020,Medi-Cal,22795
San Joaquin,2020,Medicare,22566
San Joaquin,2020,Other Government,2184
San Joaquin,2020,Other Indigent,11
San Joaquin,2020,Other Payer,558
San Joaquin,2020,Private Coverage,20183
San Joaquin,2020,Self-Pay,785
San Joaquin,2020,Workers' Compensation,283
San Joaquin,2021,County Indigent Program,151
San Joaquin,2021,Invalid/Blank,96
San Joaquin,2021,Medi-Cal,23147
San Joaquin,2021,Medicare,22437
San Joaquin,2021,Other Government,2181
San Joaquin,2021,Other Indigent,9
San Joaquin,2021,Other Payer,531
San Joaquin,2021,Private Coverage,21571
San Joaquin,2021,Self-Pay,651
San Joaquin,2021,Workers' Compensation,236
San Joaquin,2022,County Indigent Program,313
San Joaquin,2022,Invalid/Blank,193
San Joaquin,2022,Medi-Cal,22721
San Joaquin,2022,Medicare,23325
San Joaquin,2022,Other Government,2296
San Joaquin,2022,Other Indigent,14
San Joaquin,2022,Other Payer,498
San Joaquin,2022,Private Coverage,21597
San Joaquin,2022,Self-Pay,597
San Joaquin,2022,Workers' Compensation,204
San Joaquin,2023,County Indigent Program,523
San Joaquin,2023,Invalid/Blank,185
San Joaquin,2023,Medi-Cal,23247
San Joaquin,2023,Medicare,24402
San Joaquin,2023,Other Government,2329
San Joaquin,2023,Other Indigent,10
San Joaquin,2023,Other Payer,494
San Joaquin,2023,Private Coverage,21250
San Joaquin,2023,Self-Pay,520
San Joaquin,2023,Workers' Compensation,194
San Luis Obispo,2012,County Indigent Program,479
San Luis Obispo,2012,Medi-Cal,4023
San Luis Obispo,2012,Medicare,9615
San Luis Obispo,2012,Other Government,537
San Luis Obispo,2012,Other Indigent,95
San Luis Obispo,2012,Other Payer,743
San Luis Obispo,2012,Private Coverage,7302
San Luis Obispo,2012,Self-Pay,633
San Luis Obispo,2012,Workers' Compensation,187
San Luis Obispo,2013,County Indigent Program,502
San Luis Obispo,2013,Medi-Cal,3867
San Luis Obispo,2013,Medicare,9219
San Luis Obispo,2013,Other Government,465
San Luis Obispo,2013,Other Indigent,88
San Luis Obispo,2013,Other Payer,805
San Luis Obispo,2013,Private Coverage,7581
San Luis Obispo,2013,Self-Pay,546
San Luis Obispo,2013,Workers' Compensation,157
San Luis Obispo,2014,County Indigent Program,60
San Luis Obispo,2014,Invalid,9
San Luis Obispo,2014,Medi-Cal,4670
San Luis Obispo,2014,Medicare,8911
San Luis Obispo,2014,Other Government,452
San Luis Obispo,2014,Other Indigent,54
San Luis Obispo,2014,Other Payer,1188
San Luis Obispo,2014,Private Coverage,6956
San Luis Obispo,2014,Self-Pay,279
San Luis Obispo,2014,Workers' Compensation,134
San Luis Obispo,2015,County Indigent Program,37
San Luis Obispo,2015,Invalid,4
San Luis Obispo,2015,Medi-Cal,5227
San Luis Obispo,2015,Medicare,9257
San Luis Obispo,2015,Other Government,518
San Luis Obispo,2015,Other Indigent,23
San Luis Obispo,2015,Other Payer,1126
San Luis Obispo,2015,Private Coverage,6903
San Luis Obispo,2015,Self-Pay,203
San Luis Obispo,2015,Workers' Compensation,136
San Luis Obispo,2016,County Indigent Program,21
San Luis Obispo,2016,Invalid,8
San Luis Obispo,2016,Medi-Cal,5121
San Luis Obispo,2016,Medicare,9706
San Luis Obispo,2016,Other Government,655
San Luis Obispo,2016,Other Indigent,28
San Luis Obispo,2016,Other Payer,280
San Luis Obispo,2016,Private Coverage,7198
San Luis Obispo,2016,Self-Pay,216
San Luis Obispo,2016,Workers' Compensation,148
San Luis Obispo,2017,County Indigent Program,60
San Luis Obispo,2017,Invalid,29
San Luis Obispo,2017,Medi-Cal,4876
San Luis Obispo,2017,Medicare,10067
San Luis Obispo,2017,Other Government,690
San Luis Obispo,2017,Other Indigent,18
San Luis Obispo,2017,Other Payer,217
San Luis Obispo,2017,Private Coverage,7224
San Luis Obispo,2017,Self-Pay,231
San Luis Obispo,2017,Workers' Compensation,133
San Luis Obispo,2018,County Indigent Program,54
San Luis Obispo,2018,Invalid,11
San Luis Obispo,2018,Medi-Cal,4687
San Luis Obispo,2018,Medicare,10141
San Luis Obispo,2018,Other Government,520
San Luis Obispo,2018,Other Indigent,26
San Luis Obispo,2018,Other Payer,207
San Luis Obispo,2018,Private Coverage,7266
San Luis Obispo,2018,Self-Pay,196
San Luis Obispo,2018,Workers' Compensation,118
San Luis Obispo,2019,County Indigent Program,76
San Luis Obispo,2019,Medi-Cal,4917
San Luis Obispo,2019,Medicare,10498
San Luis Obispo,2019,Other Government,536
San Luis Obispo,2019,Other Indigent,24
San Luis Obispo,2019,Other Payer,210
San Luis Obispo,2019,Private Coverage,7169
San Luis Obispo,2019,Self-Pay,233
San Luis Obispo,2019,Workers' Compensation,124
San Luis Obispo,2020,County Indigent Program,84
San Luis Obispo,2020,Medi-Cal,4520
San Luis Obispo,2020,Medicare,9080
San Luis Obispo,2020,Other Government,524
San Luis Obispo,2020,Other Indigent,22
San Luis Obispo,2020,Other Payer,132
San Luis Obispo,2020,Private Coverage,6483
San Luis Obispo,2020,Self-Pay,188
San Luis Obispo,2020,Workers' Compensation,101
San Luis Obispo,2021,County Indigent Program,69
San Luis Obispo,2021,Invalid/Blank,24
San Luis Obispo,2021,Medi-Cal,4727
San Luis Obispo,2021,Medicare,9111
San Luis Obispo,2021,Other Government,528
San Luis Obispo,2021,Other Indigent,11
San Luis Obispo,2021,Other Payer,359
San Luis Obispo,2021,Private Coverage,6637
San Luis Obispo,2021,Self-Pay,177
San Luis Obispo,2021,Workers' Compensation,85
San Luis Obispo,2022,County Indigent Program,51
San Luis Obispo,2022,Invalid/Blank,103
San Luis Obispo,2022,Medi-Cal,4624
San Luis Obispo,2022,Medicare,10099
San Luis Obispo,2022,Other Government,563
San Luis Obispo,2022,Other Indigent,10
San Luis Obispo,2022,Other Payer,440
San Luis Obispo,2022,Private Coverage,6250
San Luis Obispo,2022,Self-Pay,161
San Luis Obispo,2022,Workers' Compensation,89
San Luis Obispo,2023,County Indigent Program,59
San Luis Obispo,2023,Invalid/Blank,46
San Luis Obispo,2023,Medi-Cal,5406
San Luis Obispo,2023,Medicare,10716
San Luis Obispo,2023,Other Government,639
San Luis Obispo,2023,Other Indigent,24
San Luis Obispo,2023,Other Payer,576
San Luis Obispo,2023,Private Coverage,6049
San Luis Obispo,2023,Self-Pay,153
San Luis Obispo,2023,Workers' Compensation,97
San Mateo,2012,County Indigent Program,796
San Mateo,2012,Medi-Cal,8328
San Mateo,2012,Medicare,21169
San Mateo,2012,Other Government,883
San Mateo,2012,Other Indigent,48
San Mateo,2012,Other Payer,521
San Mateo,2012,Private Coverage,26353
San Mateo,2012,Self-Pay,2166
San Mateo,2012,Workers' Compensation,292
San Mateo,2013,County Indigent Program,809
San Mateo,2013,Medi-Cal,8073
San Mateo,2013,Medicare,21094
San Mateo,2013,Other Government,1237
San Mateo,2013,Other Indigent,39
San Mateo,2013,Other Payer,1078
San Mateo,2013,Private Coverage,24968
San Mateo,2013,Self-Pay,1451
San Mateo,2013,Workers' Compensation,260
San Mateo,2014,County Indigent Program,367
San Mateo,2014,Invalid,1
San Mateo,2014,Medi-Cal,9165
San Mateo,2014,Medicare,20220
San Mateo,2014,Other Government,1129
San Mateo,2014,Other Indigent,6
San Mateo,2014,Other Payer,598
San Mateo,2014,Private Coverage,24428
San Mateo,2014,Self-Pay,1058
San Mateo,2014,Workers' Compensation,235
